gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level
H2AC15,small intestine,clustered,5,2,43.03,43.03,2.163746750430837,41.5,44.56,3.0600000000000023,canis_lupus_familiaris,Canis lupus familiaris,44.56,human,Homo sapiens,41.5,False,False,False,background
H2AZ2,mesenteric lymph node,variant,8,2,97.48,97.48,2.149604614807099,95.96000000000001,99.0,3.039999999999992,bos_taurus,Bos taurus,99.0,sus_scrofa,Sus scrofa,95.96000000000001,False,False,False,background
H2AJ,thymus,variant,8,4,93.77125000000001,93.6525,1.3825241106999433,92.38,95.4,3.0200000000000102,bos_taurus,Bos taurus,95.4,pan_troglodytes,Pan troglodytes,92.38,True,False,False,background
H2AZ1,tongue,variant,8,3,96.92666666666666,97.04,1.5131864833302382,95.36,98.38,3.019999999999996,human,Homo sapiens,98.38,bos_taurus,Bos taurus,95.36,False,False,False,background
H2AZ1,mammary gland,variant,8,3,96.33333333333333,96.955,1.5819318358681966,94.535,97.51,2.9750000000000085,human,Homo sapiens,97.51,bos_taurus,Bos taurus,94.535,False,False,False,background
H2AC8,endometrium,clustered,6,2,56.262,56.262,2.0958644994369333,54.78,57.74400000000001,2.9640000000000057,human,Homo sapiens,57.74400000000001,bos_taurus,Bos taurus,54.78,False,False,False,background
H2AC11,thyroid gland,clustered,6,2,43.980333333333334,43.980333333333334,2.0793653412092374,42.51,45.45066666666666,2.940666666666665,human,Homo sapiens,45.45066666666666,canis_lupus_familiaris,Canis lupus familiaris,42.51,False,False,False,background
H2AC6,adrenal gland,clustered,7,3,82.83527777777778,82.45333333333333,1.498219854187456,81.565,84.4875,2.9224999999999994,human,Homo sapiens,84.4875,canis_lupus_familiaris,Canis lupus familiaris,81.565,False,False,False,background
H2AJ,nasal cavity mucosa,variant,8,2,96.89,96.89,2.06475180106471,95.43,98.35,2.9199999999999875,bos_taurus,Bos taurus,98.35,human,Homo sapiens,95.43,False,False,False,background
H2AZ2,colon,variant,8,6,96.5062962962963,96.1238888888889,1.2581494673942926,95.32,98.23,2.910000000000011,bos_taurus,Bos taurus,98.23,sus_scrofa,Sus scrofa,95.32,True,False,False,background
MACROH2A1,kidney,variant,8,5,94.68533333333333,94.64666666666666,1.1868412792880985,92.97,95.87,2.9000000000000057,macaca_mulatta,Macaca mulatta,95.87,bos_taurus,Bos taurus,92.97,True,False,False,background
H2AC21,monocyte,clustered,6,2,52.68,52.68,2.0506096654409918,51.23,54.13,2.9000000000000057,bos_taurus,Bos taurus,54.13,human,Homo sapiens,51.23,False,False,False,background
H2AC20,kidney,clustered,5,2,89.36125000000001,89.36125000000001,2.0453063645820926,87.915,90.8075,2.8924999999999983,human,Homo sapiens,90.8075,macaca_mulatta,Macaca mulatta,87.915,False,False,False,background
H2AZ1,lymph node,variant,8,5,97.04233333333335,97.16,1.2973089668832005,95.48,98.35166666666667,2.8716666666666697,human,Homo sapiens,98.35166666666667,pan_troglodytes,Pan troglodytes,95.48,True,False,False,background
H2AC15,olfactory segment of nasal mucosa,clustered,5,2,35.08,35.08,2.0223253941935257,33.65,36.51,2.8599999999999994,human,Homo sapiens,36.51,macaca_mulatta,Macaca mulatta,33.65,False,False,False,background
MACROH2A2,spermatid,variant,8,2,48.25,48.25,2.0081832585697974,46.83,49.67,2.8400000000000034,bos_taurus,Bos taurus,49.67,macaca_mulatta,Macaca mulatta,46.83,False,False,False,background
MACROH2A1,hair follicle,variant,8,2,95.81666666666666,95.81666666666666,2.0034692133618863,94.4,97.23333333333333,2.8333333333333286,human,Homo sapiens,97.23333333333333,canis_lupus_familiaris,Canis lupus familiaris,94.4,False,False,False,background
H2AJ,fibroblast,variant,8,2,96.575,96.575,2.0011121907579383,95.16,97.99000000000001,2.8300000000000125,pan_troglodytes,Pan troglodytes,97.99000000000001,macaca_mulatta,Macaca mulatta,95.16,False,False,False,background
MACROH2A1,retina,variant,8,4,95.5175,95.245,1.230863518023011,94.39,97.19,2.799999999999997,human,Homo sapiens,97.19,bos_taurus,Bos taurus,94.39,True,False,False,background
H2AZ1,hair follicle,variant,8,2,96.215,96.215,1.9586857838867289,94.83,97.6,2.769999999999996,human,Homo sapiens,97.6,canis_lupus_familiaris,Canis lupus familiaris,94.83,False,False,False,background
H2AZ1,semimembranosus muscle,variant,8,2,94.78666666666666,94.78666666666666,1.9563287612827909,93.40333333333332,96.17,2.76666666666668,sus_scrofa,Sus scrofa,96.17,bos_taurus,Bos taurus,93.40333333333332,False,False,False,background
H2AC21,omental fat pad,clustered,6,2,39.364000000000004,39.364000000000004,1.9502005025124975,37.985,40.743,2.7580000000000027,human,Homo sapiens,40.743,bos_taurus,Bos taurus,37.985,False,False,False,background
H2AZ1,esophagus,variant,8,2,97.40785714285715,97.40785714285715,1.9344421228174948,96.03999999999999,98.7757142857143,2.735714285714309,human,Homo sapiens,98.7757142857143,bos_taurus,Bos taurus,96.03999999999999,False,False,False,background
H2AJ,tonsil,variant,8,2,93.035,93.035,1.9304015126392826,91.67,94.4,2.730000000000004,sus_scrofa,Sus scrofa,94.4,human,Homo sapiens,91.67,False,False,False,background
H2AZ2,stomach,variant,8,3,95.14055555555557,94.945,1.3738119446486345,93.875,96.60166666666667,2.7266666666666737,human,Homo sapiens,96.60166666666667,canis_lupus_familiaris,Canis lupus familiaris,93.875,False,False,False,background
H2AJ,mammary gland,variant,8,3,96.08916666666666,96.07,1.331353477981469,94.7675,97.43,2.6625000000000085,canis_lupus_familiaris,Canis lupus familiaris,97.43,bos_taurus,Bos taurus,94.7675,False,False,False,background
MACROH2A1,epithelium of bronchus,variant,8,2,97.27214285714285,97.27214285714285,1.8768634277780267,95.945,98.59928571428573,2.6542857142857343,human,Homo sapiens,98.59928571428573,equus_caballus,Equus caballus,95.945,False,False,False,background
H2AC12,pituitary gland,clustered,6,2,50.181666666666665,50.181666666666665,1.8691189249364388,48.86,51.50333333333333,2.643333333333331,bos_taurus,Bos taurus,51.50333333333333,human,Homo sapiens,48.86,False,False,False,background
MACROH2A1,primary visual cortex,variant,8,3,94.68796296296296,95.39888888888889,1.4542585753968293,93.015,95.65,2.635000000000005,macaca_mulatta,Macaca mulatta,95.65,pan_troglodytes,Pan troglodytes,93.015,False,False,False,background
H2AZ1,myometrium,variant,8,2,96.90045454545455,96.90045454545455,1.8532625910552754,95.59,98.21090909090908,2.6209090909090804,human,Homo sapiens,98.21090909090908,bos_taurus,Bos taurus,95.59,False,False,False,background
H2AZ1,cortex of kidney,variant,8,4,95.01650000000001,95.253,1.2756837382360906,93.47,96.09,2.6200000000000045,macaca_mulatta,Macaca mulatta,96.09,bos_taurus,Bos taurus,93.47,True,False,False,background
H2AZ1,Ammon's horn,variant,8,4,96.84385416666666,97.25770833333334,1.1728128469446089,95.12,97.74,2.6199999999999903,macaca_mulatta,Macaca mulatta,97.74,bos_taurus,Bos taurus,95.12,True,False,False,background
H2AX,caecum,variant,8,2,91.54499999999999,91.54499999999999,1.8526197667087427,90.235,92.85499999999999,2.6199999999999903,human,Homo sapiens,92.85499999999999,sus_scrofa,Sus scrofa,90.235,False,False,False,background
H2AC7,monocyte,clustered,5,2,50.275,50.275,1.8314065632731604,48.98,51.57,2.5900000000000034,bos_taurus,Bos taurus,51.57,human,Homo sapiens,48.98,False,False,False,background
H2AJ,longissimus thoracis muscle,variant,8,2,85.991,85.991,1.8144360005246827,84.708,87.274,2.5660000000000025,sus_scrofa,Sus scrofa,87.274,bos_taurus,Bos taurus,84.708,False,False,False,background
H2AZ2,urethra,variant,8,2,96.6575,96.6575,1.7925156903079007,95.39,97.92500000000001,2.535000000000011,bos_taurus,Bos taurus,97.92500000000001,human,Homo sapiens,95.39,False,False,False,background
H2AC16,prefrontal cortex,clustered,4,2,32.775,32.775,1.7889801564019647,31.51,34.04,2.5299999999999976,human,Homo sapiens,34.04,equus_caballus,Equus caballus,31.51,False,False,False,background
H2AZ1,olfactory segment of nasal mucosa,variant,8,3,97.83999999999999,98.52,1.3908270920570964,96.24000000000001,98.76,2.519999999999996,human,Homo sapiens,98.76,bos_taurus,Bos taurus,96.24000000000001,False,False,False,background
H2AZ2,caecum,variant,8,3,95.93388888888889,95.17500000000001,1.412244404931118,95.06333333333333,97.56333333333333,2.5,bos_taurus,Bos taurus,97.56333333333333,human,Homo sapiens,95.06333333333333,False,False,False,background
H2AZ1,blood,variant,8,5,96.87774358974359,96.47,1.097572217749493,95.69666666666666,98.18538461538462,2.4887179487179623,human,Homo sapiens,98.18538461538462,equus_caballus,Equus caballus,95.69666666666666,True,False,False,background
H2AZ1,spleen,variant,8,7,97.28777551020407,96.928,0.8638517983365248,96.28142857142858,98.73666666666666,2.4552380952380872,human,Homo sapiens,98.73666666666666,sus_scrofa,Sus scrofa,96.28142857142858,True,False,False,background
H2AC14,placenta,clustered,7,2,42.7425,42.7425,1.7218050121892448,41.525,43.96,2.4350000000000023,human,Homo sapiens,43.96,bos_taurus,Bos taurus,41.525,False,False,False,background
H2AX,nucleus accumbens,variant,8,2,87.09993368700265,87.09993368700265,1.7189071873167303,85.88448275862069,88.3153846153846,2.43090185676391,human,Homo sapiens,88.3153846153846,mus_musculus,Mus musculus,85.88448275862069,False,False,False,background
H2AC11,heart left ventricle,clustered,6,2,51.052499999999995,51.052499999999995,1.686449673129922,49.85999999999999,52.245000000000005,2.385000000000012,canis_lupus_familiaris,Canis lupus familiaris,52.245000000000005,human,Homo sapiens,49.85999999999999,False,False,False,background
H2AZ2,jejunum,variant,8,3,97.33749999999999,97.47,1.1967638655975592,96.08,98.4625,2.3825000000000074,bos_taurus,Bos taurus,98.4625,human,Homo sapiens,96.08,False,False,False,background
MACROH2A1,ileum,variant,8,3,92.04633333333334,91.324,1.342192360778942,91.22,93.595,2.375,sus_scrofa,Sus scrofa,93.595,macaca_mulatta,Macaca mulatta,91.22,False,False,False,background
MACROH2A2,caput epididymis,variant,8,2,78.70500000000001,78.70500000000001,1.6475588001646495,77.54,79.87,2.3299999999999983,human,Homo sapiens,79.87,bos_taurus,Bos taurus,77.54,False,False,False,background
H2AZ2,adenohypophysis,variant,8,2,96.40666666666667,96.40666666666667,1.6452017775606913,95.24333333333334,97.57,2.326666666666654,bos_taurus,Bos taurus,97.57,human,Homo sapiens,95.24333333333334,False,False,False,background
H2AC20,bone marrow,clustered,5,2,82.645,82.645,1.6334166645409265,81.49,83.8,2.3100000000000023,human,Homo sapiens,83.8,equus_caballus,Equus caballus,81.49,False,False,False,background
H2AC14,monocyte,clustered,7,2,46.16,46.16,1.6263455967290648,45.01,47.31,2.3000000000000043,human,Homo sapiens,47.31,bos_taurus,Bos taurus,45.01,False,False,False,background
H2AC25,pancreas,clustered,6,2,66.18583333333333,66.18583333333333,1.6251670854270757,65.03666666666666,67.335,2.298333333333332,human,Homo sapiens,67.335,canis_lupus_familiaris,Canis lupus familiaris,65.03666666666666,False,False,False,background
MACROH2A1,superior frontal gyrus,variant,8,3,95.15155555555555,95.04,1.1447505955123727,94.06666666666666,96.348,2.281333333333336,human,Homo sapiens,96.348,pan_troglodytes,Pan troglodytes,94.06666666666666,False,False,False,background
H2AZ2,pancreas,variant,8,2,94.905,94.905,1.590990257669727,93.78000000000002,96.03,2.249999999999986,human,Homo sapiens,96.03,canis_lupus_familiaris,Canis lupus familiaris,93.78000000000002,False,False,False,background
MACROH2A1,fibroblast,variant,8,2,93.83500000000001,93.83500000000001,1.590990257669727,92.71000000000001,94.96,2.249999999999986,macaca_mulatta,Macaca mulatta,94.96,pan_troglodytes,Pan troglodytes,92.71000000000001,False,False,False,background
H2AC8,fibroblast,clustered,6,2,62.3175,62.3175,1.5803836559519333,61.2,63.435,2.2349999999999994,pan_troglodytes,Pan troglodytes,63.435,macaca_mulatta,Macaca mulatta,61.2,False,False,False,background
H2AC17,adrenal gland,clustered,6,2,49.69,49.69,1.5414927829866758,48.6,50.78,2.1799999999999997,human,Homo sapiens,50.78,canis_lupus_familiaris,Canis lupus familiaris,48.6,False,False,False,background
H2AC16,spleen,clustered,4,2,47.22863636363637,47.22863636363637,1.539564309947073,46.14,48.31727272727273,2.1772727272727295,human,Homo sapiens,48.31727272727273,canis_lupus_familiaris,Canis lupus familiaris,46.14,False,False,False,background
MACROH2A1,adrenal cortex,variant,8,2,95.76083333333334,95.76083333333334,1.5356002264767958,94.675,96.84666666666668,2.171666666666681,human,Homo sapiens,96.84666666666668,canis_lupus_familiaris,Canis lupus familiaris,94.675,False,False,False,background
MACROH2A2,adenohypophysis,variant,8,2,85.0875,85.0875,1.5308861812688748,84.005,86.17,2.1650000000000063,human,Homo sapiens,86.17,bos_taurus,Bos taurus,84.005,False,False,False,background
MACROH2A1,small intestine,variant,8,2,96.8525,96.8525,1.5167440456451518,95.78,97.92500000000001,2.1450000000000102,human,Homo sapiens,97.92500000000001,canis_lupus_familiaris,Canis lupus familiaris,95.78,False,False,False,background
H2AZ2,tonsil,variant,8,2,95.06583333333333,95.06583333333333,1.5049589326253665,94.00166666666667,96.13,2.1283333333333303,sus_scrofa,Sus scrofa,96.13,human,Homo sapiens,94.00166666666667,False,False,False,background
H2AZ1,occipital cortex,variant,8,2,97.52,97.52,1.4990663761154839,96.46,98.58,2.1200000000000045,canis_lupus_familiaris,Canis lupus familiaris,98.58,sus_scrofa,Sus scrofa,96.46,False,False,False,background
H2AC21,leukocyte,clustered,6,2,61.888636363636365,61.888636363636365,1.4971379030758836,60.83,62.947272727272725,2.117272727272727,bos_taurus,Bos taurus,62.947272727272725,equus_caballus,Equus caballus,60.83,False,False,False,background
H2AZ1,ileum,variant,8,3,98.50166666666667,98.805,1.0629714640258878,97.32,99.38,2.0600000000000023,macaca_mulatta,Macaca mulatta,99.38,bos_taurus,Bos taurus,97.32,False,False,False,background
H2AZ1,frontal cortex,variant,8,6,96.9728144078144,97.26,0.7772342824037559,95.65714285714286,97.695,2.037857142857135,pan_troglodytes,Pan troglodytes,97.695,sus_scrofa,Sus scrofa,95.65714285714286,True,False,False,background
H2AJ,dorsolateral prefrontal cortex,variant,8,3,75.16516666666666,74.67,1.1044037229805594,74.395,76.4305,2.035499999999999,human,Homo sapiens,76.4305,macaca_mulatta,Macaca mulatta,74.395,False,False,False,background
H2AC12,spermatid,clustered,6,2,50.69,50.69,1.4283556979968257,49.68,51.7,2.020000000000003,bos_taurus,Bos taurus,51.7,macaca_mulatta,Macaca mulatta,49.68,False,False,False,background
H2AC6,ileum,clustered,7,2,77.872,77.872,1.4170419894978346,76.87,78.874,2.0039999999999907,bos_taurus,Bos taurus,78.874,macaca_mulatta,Macaca mulatta,76.87,False,False,False,background
H2AZ2,gall bladder,variant,8,2,97.4,97.4,1.4142135623730951,96.4,98.4,2.0,bos_taurus,Bos taurus,98.4,human,Homo sapiens,96.4,False,False,False,background
H2AX,dorsolateral prefrontal cortex,variant,8,3,84.59583333333335,84.725,1.0000260413275945,83.53750000000001,85.525,1.9874999999999972,pan_troglodytes,Pan troglodytes,85.525,human,Homo sapiens,83.53750000000001,False,False,False,background
H2AC12,placenta,clustered,6,2,51.9375,51.9375,1.3894648250315682,50.955,52.92,1.9650000000000034,human,Homo sapiens,52.92,bos_taurus,Bos taurus,50.955,False,False,False,background
H2AJ,large intestine,variant,8,2,96.935,96.935,1.3647160876900415,95.97,97.9,1.9300000000000068,canis_lupus_familiaris,Canis lupus familiaris,97.9,human,Homo sapiens,95.97,False,False,False,background
MACROH2A1,cerebellar cortex,variant,8,3,96.54555555555555,97.07000000000001,1.0650317331387718,95.32000000000001,97.24666666666667,1.9266666666666623,human,Homo sapiens,97.24666666666667,pan_troglodytes,Pan troglodytes,95.32000000000001,False,False,False,background
H2AX,ganglionic eminence,variant,8,2,96.7425,96.7425,1.361180553784112,95.78,97.70500000000001,1.9250000000000114,human,Homo sapiens,97.70500000000001,mus_musculus,Mus musculus,95.78,False,False,False,background
H2AC19,metanephros cortex,clustered,4,2,85.49000000000001,85.49000000000001,1.3576450198781675,84.53,86.45,1.9200000000000017,human,Homo sapiens,86.45,bos_taurus,Bos taurus,84.53,False,False,False,background
H2AC19,prefrontal cortex,clustered,4,2,74.41298701298702,74.41298701298702,1.355441050690065,73.45454545454545,75.37142857142858,1.9168831168831275,human,Homo sapiens,75.37142857142858,pan_troglodytes,Pan troglodytes,73.45454545454545,False,False,False,background
H2AZ2,Brodmann (1909) area 10,variant,8,2,92.765,92.765,1.3505739520663034,91.81,93.72,1.9099999999999966,human,Homo sapiens,93.72,pan_troglodytes,Pan troglodytes,91.81,False,False,False,background
H2AZ1,mucosa of urinary bladder,variant,8,2,96.78,96.78,1.3435028842544443,95.83,97.73,1.9000000000000057,human,Homo sapiens,97.73,canis_lupus_familiaris,Canis lupus familiaris,95.83,False,False,False,background
MACROH2A2,uterine cervix,variant,8,2,87.681,87.681,1.3420886706920645,86.732,88.63,1.8979999999999961,bos_taurus,Bos taurus,88.63,human,Homo sapiens,86.732,False,False,False,background
H2AX,right lung,variant,8,2,76.722,76.722,1.3336033893178256,75.779,77.66499999999999,1.8859999999999957,human,Homo sapiens,77.66499999999999,mus_musculus,Mus musculus,75.779,False,False,False,background
H2AZ1,uterine cervix,variant,8,2,97.122,97.122,1.3321891757554458,96.18,98.064,1.8839999999999861,human,Homo sapiens,98.064,bos_taurus,Bos taurus,96.18,False,False,False,background
H2AC15,subcutaneous adipose tissue,clustered,5,2,40.05030303030303,40.05030303030303,1.3109331173634244,39.123333333333335,40.97727272727273,1.8539393939393918,human,Homo sapiens,40.97727272727273,bos_taurus,Bos taurus,39.123333333333335,False,False,False,background
MACROH2A1,occipital cortex,variant,8,2,93.09166666666667,93.09166666666667,1.2987194547792968,92.17333333333333,94.01,1.836666666666673,canis_lupus_familiaris,Canis lupus familiaris,94.01,sus_scrofa,Sus scrofa,92.17333333333333,False,False,False,background
H2AZ1,embryo,variant,8,3,98.54625,98.13,0.982868092624846,97.84,99.66875,1.8287499999999994,human,Homo sapiens,99.66875,felis_catus,Felis catus,97.84,False,False,False,background
H2AZ1,right lobe of liver,variant,8,2,94.56694444444445,94.56694444444445,1.2896842014641303,93.655,95.47888888888889,1.823888888888888,human,Homo sapiens,95.47888888888889,sus_scrofa,Sus scrofa,93.655,False,False,False,background
H2AC6,urethra,clustered,7,2,75.16916666666667,75.16916666666667,1.2810417852496292,74.26333333333334,76.075,1.8116666666666674,bos_taurus,Bos taurus,76.075,human,Homo sapiens,74.26333333333334,False,False,False,background
H2AZ1,heart right ventricle,variant,8,2,96.8125,96.8125,1.2621856044179849,95.92,97.705,1.7849999999999966,human,Homo sapiens,97.705,canis_lupus_familiaris,Canis lupus familiaris,95.92,False,False,False,background
H2AC6,adrenal cortex,clustered,7,2,79.21499999999999,79.21499999999999,1.2586500705120554,78.32499999999999,80.10499999999999,1.7800000000000011,human,Homo sapiens,80.10499999999999,canis_lupus_familiaris,Canis lupus familiaris,78.32499999999999,False,False,False,background
H2AX,telencephalon,variant,8,2,88.01214285714286,88.01214285714286,1.233396256898256,87.14,88.88428571428572,1.7442857142857235,mus_musculus,Mus musculus,88.88428571428572,human,Homo sapiens,87.14,False,False,False,background
H2AX,smooth muscle tissue,variant,8,2,83.11,83.11,1.230365799264599,82.24,83.98,1.740000000000009,canis_lupus_familiaris,Canis lupus familiaris,83.98,human,Homo sapiens,82.24,False,False,False,background
H2AZ1,corpus epididymis,variant,8,2,96.79833333333335,96.79833333333335,1.2280087766606311,95.93,97.66666666666667,1.7366666666666646,human,Homo sapiens,97.66666666666667,bos_taurus,Bos taurus,95.93,False,False,False,background
MACROH2A1,right lobe of liver,variant,8,2,92.20194444444445,92.20194444444445,1.2260445911573385,91.33500000000001,93.06888888888889,1.7338888888888846,human,Homo sapiens,93.06888888888889,sus_scrofa,Sus scrofa,91.33500000000001,False,False,False,background
H2AJ,caput epididymis,variant,8,2,95.73833333333333,95.73833333333333,1.2185806862448139,94.87666666666667,96.6,1.7233333333333292,bos_taurus,Bos taurus,96.6,human,Homo sapiens,94.87666666666667,False,False,False,background
H2AC11,adrenal cortex,clustered,6,2,49.1875,49.1875,1.2126881297349315,48.33,50.045,1.7150000000000034,canis_lupus_familiaris,Canis lupus familiaris,50.045,human,Homo sapiens,48.33,False,False,False,background
H2AC25,cerebellar cortex,clustered,6,2,94.87299999999999,94.87299999999999,1.2063241687042574,94.02,95.726,1.706000000000003,pan_troglodytes,Pan troglodytes,95.726,human,Homo sapiens,94.02,False,False,False,background
H2AJ,tongue,variant,8,3,92.60555555555555,93.15,0.9691022955597911,91.48666666666666,93.18,1.6933333333333422,canis_lupus_familiaris,Canis lupus familiaris,93.18,bos_taurus,Bos taurus,91.48666666666666,False,False,False,background
H2AJ,midbrain,variant,8,2,88.952,88.952,1.1426845583974556,88.144,89.76,1.6159999999999997,bos_taurus,Bos taurus,89.76,human,Homo sapiens,88.144,False,False,False,background
H2AC17,frontal cortex,clustered,6,2,42.240833333333335,42.240833333333335,1.1372634064083647,41.43666666666667,43.045,1.6083333333333343,human,Homo sapiens,43.045,canis_lupus_familiaris,Canis lupus familiaris,41.43666666666667,False,False,False,background
MACROH2A1,dorsal plus ventral thalamus,variant,8,2,94.88678571428571,94.88678571428571,1.133896231259861,94.085,95.68857142857144,1.603571428571442,human,Homo sapiens,95.68857142857144,sus_scrofa,Sus scrofa,94.085,False,False,False,background
H2AZ1,duodenum,variant,8,3,97.02166666666666,97.5175,0.9002580648532572,95.9825,97.565,1.582499999999996,sus_scrofa,Sus scrofa,97.565,human,Homo sapiens,95.9825,False,False,False,background
H2AZ1,fibroblast,variant,8,2,98.25,98.25,1.1172287142747388,97.46,99.03999999999999,1.5799999999999983,pan_troglodytes,Pan troglodytes,99.03999999999999,macaca_mulatta,Macaca mulatta,97.46,False,False,False,background
H2AZ2,granulosa cell,variant,8,2,98.22999999999999,98.22999999999999,1.1172287142747388,97.44,99.02,1.5799999999999983,bos_taurus,Bos taurus,99.02,sus_scrofa,Sus scrofa,97.44,False,False,False,background
H2AZ1,dorsal plus ventral thalamus,variant,8,2,94.58857142857143,94.58857142857143,1.1152084091856427,93.8,95.37714285714286,1.57714285714286,human,Homo sapiens,95.37714285714286,sus_scrofa,Sus scrofa,93.8,False,False,False,background
H2AJ,metanephros cortex,variant,8,4,96.9825,97.04249999999999,0.6546054791501029,96.14,97.70500000000001,1.565000000000012,human,Homo sapiens,97.70500000000001,bos_taurus,Bos taurus,96.14,True,False,False,background
H2AX,ileum,variant,8,2,92.4925,92.4925,1.1066221125569402,91.71000000000001,93.27499999999999,1.5649999999999835,mus_musculus,Mus musculus,93.27499999999999,sus_scrofa,Sus scrofa,91.71000000000001,False,False,False,background
H2AX,hindlimb bud,variant,8,2,97.54083333333334,97.54083333333334,1.1042650899529922,96.76,98.32166666666667,1.5616666666666674,mus_musculus,Mus musculus,98.32166666666667,sus_scrofa,Sus scrofa,96.76,False,False,False,background
H2AX,trachea,variant,8,2,83.39750000000001,83.39750000000001,1.092479976933212,82.625,84.17,1.5450000000000017,mus_musculus,Mus musculus,84.17,human,Homo sapiens,82.625,False,False,False,background
H2AZ2,midbrain,variant,8,2,95.676,95.676,1.0691454531540603,94.92,96.432,1.5120000000000005,human,Homo sapiens,96.432,bos_taurus,Bos taurus,94.92,False,False,False,background
H2AC14,jejunum,clustered,7,2,48.8575,48.8575,1.0641957056857507,48.105000000000004,49.61,1.5049999999999955,canis_lupus_familiaris,Canis lupus familiaris,49.61,bos_taurus,Bos taurus,48.105000000000004,False,False,False,background
H2AJ,primary visual cortex,variant,8,3,75.74277777777779,75.84,0.7505707704683701,74.94833333333334,76.44,1.49166666666666,macaca_mulatta,Macaca mulatta,76.44,human,Homo sapiens,74.94833333333334,False,False,False,background
H2AZ1,penis,variant,8,2,98.5,98.5,1.046518036156083,97.76,99.24,1.4799999999999898,human,Homo sapiens,99.24,sus_scrofa,Sus scrofa,97.76,False,False,False,background
H2AX,uterine cervix,variant,8,2,84.2465,84.2465,1.0443967158125333,83.508,84.985,1.4770000000000039,mus_musculus,Mus musculus,84.985,human,Homo sapiens,83.508,False,False,False,background
H2AZ2,subcutaneous adipose tissue,variant,8,3,94.767235513025,94.84363636363636,0.7287117769046111,94.00333333333333,95.45473684210526,1.4514035087719321,human,Homo sapiens,95.45473684210526,sus_scrofa,Sus scrofa,94.00333333333333,False,False,False,background
H2AZ1,urethra,variant,8,2,96.85916666666665,96.85916666666665,1.0241263214185243,96.13499999999999,97.58333333333333,1.4483333333333377,human,Homo sapiens,97.58333333333333,bos_taurus,Bos taurus,96.13499999999999,False,False,False,background
MACROH2A1,olfactory bulb,variant,8,2,95.28999999999999,95.28999999999999,1.018233764908632,94.57,96.01,1.440000000000012,canis_lupus_familiaris,Canis lupus familiaris,96.01,human,Homo sapiens,94.57,False,False,False,background
MACROH2A1,cartilage tissue,variant,8,2,95.1,95.1,1.0182337649086268,94.38,95.82,1.4399999999999977,human,Homo sapiens,95.82,canis_lupus_familiaris,Canis lupus familiaris,94.38,False,False,False,background
H2AC14,small intestine,clustered,7,2,34.6925,34.6925,1.0076271631908282,33.980000000000004,35.405,1.4249999999999972,canis_lupus_familiaris,Canis lupus familiaris,35.405,human,Homo sapiens,33.980000000000004,False,False,False,background
H2AZ1,cartilage tissue,variant,8,2,98.07,98.07,0.9899494936611655,97.37,98.77,1.3999999999999915,human,Homo sapiens,98.77,canis_lupus_familiaris,Canis lupus familiaris,97.37,False,False,False,background
H2AZ2,olfactory segment of nasal mucosa,variant,8,3,96.53333333333335,96.21,0.7492885514495307,96.0,97.39,1.3900000000000006,bos_taurus,Bos taurus,97.39,macaca_mulatta,Macaca mulatta,96.0,False,False,False,background
H2AZ1,midbrain,variant,8,2,95.081,95.081,0.963079435976074,94.4,95.762,1.3619999999999948,human,Homo sapiens,95.762,bos_taurus,Bos taurus,94.4,False,False,False,background
H2AZ1,occipital lobe,variant,8,3,97.13055555555555,97.00166666666667,0.6841668358370411,96.52,97.87,1.3500000000000085,canis_lupus_familiaris,Canis lupus familiaris,97.87,bos_taurus,Bos taurus,96.52,False,False,False,background
MACROH2A1,embryo,variant,8,3,97.77499999999999,97.56,0.6978001146460338,97.21,98.555,1.345000000000013,human,Homo sapiens,98.555,equus_caballus,Equus caballus,97.21,False,False,False,background
H2AZ1,nasal cavity mucosa,variant,8,2,98.1975,98.1975,0.9510586206959056,97.525,98.87,1.3449999999999989,human,Homo sapiens,98.87,bos_taurus,Bos taurus,97.525,False,False,False,background
H2AZ1,large intestine,variant,8,2,98.17750000000001,98.17750000000001,0.9298454172603134,97.52,98.83500000000001,1.315000000000012,human,Homo sapiens,98.83500000000001,canis_lupus_familiaris,Canis lupus familiaris,97.52,False,False,False,background
H2AC12,lymph node,clustered,6,2,54.9225,54.9225,0.9298454172603083,54.265,55.58,1.3149999999999977,bos_taurus,Bos taurus,55.58,human,Homo sapiens,54.265,False,False,False,background
H2AC25,primary visual cortex,clustered,6,2,82.5575,82.5575,0.9298454172603083,81.9,83.215,1.3149999999999977,pan_troglodytes,Pan troglodytes,83.215,human,Homo sapiens,81.9,False,False,False,background
H2AZ1,adrenal gland,variant,8,3,97.55277777777779,97.805,0.682561216899129,96.78,98.07333333333334,1.2933333333333366,bos_taurus,Bos taurus,98.07333333333334,canis_lupus_familiaris,Canis lupus familiaris,96.78,False,False,False,background
MACROH2A2,corpus epididymis,variant,8,2,79.66499999999999,79.66499999999999,0.9121677477306558,79.02,80.31,1.2900000000000063,human,Homo sapiens,80.31,bos_taurus,Bos taurus,79.02,False,False,False,background
