gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level,low_variability_level,is_low_variability_p05,is_low_variability_p10
H2AZ2,stomach,variant,8,3,95.14055555555557,94.945,1.3738119446486345,93.875,96.60166666666667,2.7266666666666737,human,Homo sapiens,96.60166666666667,canis_lupus_familiaris,Canis lupus familiaris,93.875,False,False,False,background,background,False,False
H2AJ,mammary gland,variant,8,3,96.08916666666666,96.07,1.331353477981469,94.7675,97.43,2.6625000000000085,canis_lupus_familiaris,Canis lupus familiaris,97.43,bos_taurus,Bos taurus,94.7675,False,False,False,background,background,False,False
MACROH2A1,epithelium of bronchus,variant,8,2,97.27214285714285,97.27214285714285,1.8768634277780116,95.945,98.59928571428571,2.65428571428572,human,Homo sapiens,98.59928571428571,equus_caballus,Equus caballus,95.945,False,False,False,background,background,False,False
MACROH2A1,primary visual cortex,variant,8,3,94.68796296296296,95.39888888888888,1.4542585753968298,93.015,95.65,2.635000000000005,macaca_mulatta,Macaca mulatta,95.65,pan_troglodytes,Pan troglodytes,93.015,False,False,False,background,background,False,False
H2AZ1,myometrium,variant,8,2,96.90045454545455,96.90045454545455,1.8532625910552754,95.59,98.21090909090908,2.6209090909090804,human,Homo sapiens,98.21090909090908,bos_taurus,Bos taurus,95.59,False,False,False,background,background,False,False
H2AZ1,cortex of kidney,variant,8,4,95.01650000000001,95.253,1.2756837382360906,93.47,96.09,2.6200000000000045,macaca_mulatta,Macaca mulatta,96.09,bos_taurus,Bos taurus,93.47,True,False,False,background,p10,True,True
H2AX,caecum,variant,8,2,91.545,91.545,1.8526197667087578,90.235,92.855,2.6200000000000045,human,Homo sapiens,92.855,sus_scrofa,Sus scrofa,90.235,False,False,False,background,background,False,False
H2AZ1,Ammon's horn,variant,8,4,96.84385416666667,97.25770833333334,1.1728128469446155,95.12,97.74,2.6199999999999903,macaca_mulatta,Macaca mulatta,97.74,bos_taurus,Bos taurus,95.12,True,False,False,background,p10,True,True
H2AC7,monocyte,clustered,5,2,50.275,50.275,1.8314065632731604,48.98,51.57,2.5900000000000034,bos_taurus,Bos taurus,51.57,human,Homo sapiens,48.98,False,False,False,background,background,False,False
H2AJ,longissimus thoracis muscle,variant,8,2,85.991,85.991,1.8144360005246827,84.708,87.274,2.5660000000000025,sus_scrofa,Sus scrofa,87.274,bos_taurus,Bos taurus,84.708,False,False,False,background,background,False,False
H2AZ2,urethra,variant,8,2,96.6575,96.6575,1.7925156903078956,95.39,97.925,2.5349999999999966,bos_taurus,Bos taurus,97.925,human,Homo sapiens,95.39,False,False,False,background,background,False,False
H2AZ1,olfactory segment of nasal mucosa,variant,8,3,97.83999999999999,98.52,1.3908270920570995,96.24,98.76,2.5200000000000102,human,Homo sapiens,98.76,bos_taurus,Bos taurus,96.24,False,False,False,background,background,False,False
H2AZ2,caecum,variant,8,3,95.93388888888887,95.175,1.412244404931118,95.06333333333332,97.56333333333332,2.5,bos_taurus,Bos taurus,97.56333333333332,human,Homo sapiens,95.06333333333332,False,False,False,background,background,False,False
H2AZ1,blood,variant,8,5,96.87774358974359,96.47,1.097572217749493,95.69666666666666,98.18538461538462,2.4887179487179623,human,Homo sapiens,98.18538461538462,equus_caballus,Equus caballus,95.69666666666666,True,False,False,background,p10,True,True
H2AZ1,spleen,variant,8,7,97.28777551020407,96.928,0.8638517983365244,96.28142857142858,98.73666666666666,2.4552380952380872,human,Homo sapiens,98.73666666666666,sus_scrofa,Sus scrofa,96.28142857142858,True,False,False,background,p10,True,True
H2AX,nucleus accumbens,variant,8,2,87.09993368700265,87.09993368700265,1.7189071873167303,85.88448275862069,88.3153846153846,2.43090185676391,human,Homo sapiens,88.3153846153846,mus_musculus,Mus musculus,85.88448275862069,False,False,False,background,background,False,False
H2AZ2,jejunum,variant,8,3,97.33749999999999,97.47,1.1967638655975592,96.08,98.4625,2.3825000000000074,bos_taurus,Bos taurus,98.4625,human,Homo sapiens,96.08,False,False,False,background,background,False,False
MACROH2A1,ileum,variant,8,3,92.04633333333334,91.324,1.342192360778942,91.22,93.595,2.375,sus_scrofa,Sus scrofa,93.595,macaca_mulatta,Macaca mulatta,91.22,False,False,False,background,background,False,False
MACROH2A2,caput epididymis,variant,8,2,78.70500000000001,78.70500000000001,1.6475588001646495,77.54,79.87,2.3299999999999983,human,Homo sapiens,79.87,bos_taurus,Bos taurus,77.54,False,False,False,background,background,False,False
H2AZ2,adenohypophysis,variant,8,2,96.40666666666667,96.40666666666667,1.6452017775606913,95.24333333333334,97.57,2.326666666666654,bos_taurus,Bos taurus,97.57,human,Homo sapiens,95.24333333333334,False,False,False,background,background,False,False
H2AC14,monocyte,clustered,7,2,46.16,46.16,1.6263455967290648,45.01,47.31,2.3000000000000043,human,Homo sapiens,47.31,bos_taurus,Bos taurus,45.01,False,False,False,background,background,False,False
H2AC25,pancreas,clustered,6,2,66.18583333333333,66.18583333333333,1.6251670854270757,65.03666666666666,67.335,2.298333333333332,human,Homo sapiens,67.335,canis_lupus_familiaris,Canis lupus familiaris,65.03666666666666,False,False,False,background,background,False,False
MACROH2A1,superior frontal gyrus,variant,8,3,95.15155555555555,95.04,1.1447505955123727,94.06666666666666,96.348,2.281333333333336,human,Homo sapiens,96.348,pan_troglodytes,Pan troglodytes,94.06666666666666,False,False,False,background,background,False,False
MACROH2A1,fibroblast,variant,8,2,93.835,93.835,1.590990257669732,92.71,94.96,2.25,macaca_mulatta,Macaca mulatta,94.96,pan_troglodytes,Pan troglodytes,92.71,False,False,False,background,background,False,False
H2AZ2,pancreas,variant,8,2,94.905,94.905,1.590990257669727,93.78000000000002,96.03,2.249999999999986,human,Homo sapiens,96.03,canis_lupus_familiaris,Canis lupus familiaris,93.78000000000002,False,False,False,background,background,False,False
H2AC8,fibroblast,clustered,6,2,62.3175,62.3175,1.5803836559519333,61.2,63.435,2.2349999999999994,pan_troglodytes,Pan troglodytes,63.435,macaca_mulatta,Macaca mulatta,61.2,False,False,False,background,background,False,False
H2AC17,adrenal gland,clustered,6,2,49.69,49.69,1.5414927829866758,48.6,50.78,2.1799999999999997,human,Homo sapiens,50.78,canis_lupus_familiaris,Canis lupus familiaris,48.6,False,False,False,background,background,False,False
MACROH2A1,adrenal cortex,variant,8,2,95.76083333333334,95.76083333333334,1.5356002264767958,94.675,96.84666666666668,2.171666666666681,human,Homo sapiens,96.84666666666668,canis_lupus_familiaris,Canis lupus familiaris,94.675,False,False,False,background,background,False,False
MACROH2A2,adenohypophysis,variant,8,2,85.0875,85.0875,1.5308861812688748,84.005,86.17,2.1650000000000063,human,Homo sapiens,86.17,bos_taurus,Bos taurus,84.005,False,False,False,background,background,False,False
MACROH2A1,small intestine,variant,8,2,96.85249999999999,96.85249999999999,1.5167440456451466,95.78,97.925,2.144999999999996,human,Homo sapiens,97.925,canis_lupus_familiaris,Canis lupus familiaris,95.78,False,False,False,background,background,False,False
H2AZ2,tonsil,variant,8,2,95.06583333333333,95.06583333333333,1.5049589326253614,94.00166666666668,96.13,2.128333333333316,sus_scrofa,Sus scrofa,96.13,human,Homo sapiens,94.00166666666668,False,False,False,background,background,False,False
H2AZ1,occipital cortex,variant,8,2,97.52,97.52,1.4990663761154839,96.46,98.58,2.1200000000000045,canis_lupus_familiaris,Canis lupus familiaris,98.58,sus_scrofa,Sus scrofa,96.46,False,False,False,background,background,False,False
H2AZ1,ileum,variant,8,3,98.50166666666667,98.805,1.0629714640258878,97.32,99.38,2.0600000000000023,macaca_mulatta,Macaca mulatta,99.38,bos_taurus,Bos taurus,97.32,False,False,False,background,background,False,False
H2AZ1,frontal cortex,variant,8,6,96.9728144078144,97.25999999999999,0.7772342824037527,95.65714285714286,97.695,2.037857142857135,pan_troglodytes,Pan troglodytes,97.695,sus_scrofa,Sus scrofa,95.65714285714286,True,False,False,background,p10,True,True
H2AJ,dorsolateral prefrontal cortex,variant,8,3,75.16516666666666,74.67,1.1044037229805594,74.395,76.4305,2.035499999999999,human,Homo sapiens,76.4305,macaca_mulatta,Macaca mulatta,74.395,False,False,False,background,background,False,False
H2AC12,spermatid,clustered,6,2,50.69,50.69,1.4283556979968257,49.68,51.7,2.020000000000003,bos_taurus,Bos taurus,51.7,macaca_mulatta,Macaca mulatta,49.68,False,False,False,background,background,False,False
H2AC6,ileum,clustered,7,2,77.872,77.872,1.4170419894978346,76.87,78.874,2.0039999999999907,bos_taurus,Bos taurus,78.874,macaca_mulatta,Macaca mulatta,76.87,False,False,False,background,background,False,False
H2AZ2,gall bladder,variant,8,2,97.4,97.4,1.4142135623730951,96.4,98.4,2.0,bos_taurus,Bos taurus,98.4,human,Homo sapiens,96.4,False,False,False,background,background,False,False
H2AX,dorsolateral prefrontal cortex,variant,8,3,84.59583333333335,84.725,1.0000260413275945,83.53750000000001,85.525,1.9874999999999972,pan_troglodytes,Pan troglodytes,85.525,human,Homo sapiens,83.53750000000001,False,False,False,background,background,False,False
H2AJ,large intestine,variant,8,2,96.935,96.935,1.3647160876900415,95.97,97.9,1.9300000000000068,canis_lupus_familiaris,Canis lupus familiaris,97.9,human,Homo sapiens,95.97,False,False,False,background,background,False,False
MACROH2A1,cerebellar cortex,variant,8,3,96.54555555555555,97.07,1.065031733138783,95.32,97.24666666666668,1.9266666666666907,human,Homo sapiens,97.24666666666668,pan_troglodytes,Pan troglodytes,95.32,False,False,False,background,background,False,False
H2AX,ganglionic eminence,variant,8,2,96.7425,96.7425,1.361180553784107,95.78,97.705,1.9249999999999972,human,Homo sapiens,97.705,mus_musculus,Mus musculus,95.78,False,False,False,background,background,False,False
H2AC19,metanephros cortex,clustered,4,2,85.49000000000001,85.49000000000001,1.3576450198781675,84.53,86.45,1.9200000000000017,human,Homo sapiens,86.45,bos_taurus,Bos taurus,84.53,False,False,False,background,background,False,False
H2AZ2,Brodmann (1909) area 10,variant,8,2,92.765,92.765,1.3505739520663034,91.81,93.72,1.9099999999999966,human,Homo sapiens,93.72,pan_troglodytes,Pan troglodytes,91.81,False,False,False,background,background,False,False
H2AZ1,mucosa of urinary bladder,variant,8,2,96.78,96.78,1.3435028842544443,95.83,97.73,1.9000000000000057,human,Homo sapiens,97.73,canis_lupus_familiaris,Canis lupus familiaris,95.83,False,False,False,background,background,False,False
MACROH2A2,uterine cervix,variant,8,2,87.681,87.681,1.3420886706920645,86.732,88.63,1.8979999999999961,bos_taurus,Bos taurus,88.63,human,Homo sapiens,86.732,False,False,False,background,background,False,False
H2AX,right lung,variant,8,2,76.722,76.722,1.3336033893178256,75.779,77.66499999999999,1.8859999999999957,human,Homo sapiens,77.66499999999999,mus_musculus,Mus musculus,75.779,False,False,False,background,background,False,False
H2AZ1,uterine cervix,variant,8,2,97.122,97.122,1.3321891757554458,96.18,98.064,1.8839999999999861,human,Homo sapiens,98.064,bos_taurus,Bos taurus,96.18,False,False,False,background,background,False,False
H2AC15,subcutaneous adipose tissue,clustered,5,2,40.05030303030303,40.05030303030303,1.3109331173634244,39.123333333333335,40.97727272727273,1.8539393939393918,human,Homo sapiens,40.97727272727273,bos_taurus,Bos taurus,39.123333333333335,False,False,False,background,background,False,False
MACROH2A1,occipital cortex,variant,8,2,93.09166666666667,93.09166666666667,1.298719454779312,92.17333333333332,94.01,1.8366666666666873,canis_lupus_familiaris,Canis lupus familiaris,94.01,sus_scrofa,Sus scrofa,92.17333333333332,False,False,False,background,background,False,False
H2AZ1,embryo,variant,8,3,98.54625,98.13,0.982868092624846,97.84,99.66875,1.8287499999999994,human,Homo sapiens,99.66875,felis_catus,Felis catus,97.84,False,False,False,background,background,False,False
H2AZ1,right lobe of liver,variant,8,2,94.56694444444443,94.56694444444443,1.2896842014641152,93.655,95.47888888888887,1.8238888888888738,human,Homo sapiens,95.47888888888887,sus_scrofa,Sus scrofa,93.655,False,False,False,background,background,False,False
H2AC6,urethra,clustered,7,2,75.16916666666667,75.16916666666667,1.2810417852496292,74.26333333333334,76.075,1.8116666666666674,bos_taurus,Bos taurus,76.075,human,Homo sapiens,74.26333333333334,False,False,False,background,background,False,False
H2AZ1,heart right ventricle,variant,8,2,96.8125,96.8125,1.2621856044179849,95.92,97.705,1.7849999999999966,human,Homo sapiens,97.705,canis_lupus_familiaris,Canis lupus familiaris,95.92,False,False,False,background,background,False,False
H2AC6,adrenal cortex,clustered,7,2,79.21499999999999,79.21499999999999,1.2586500705120554,78.32499999999999,80.10499999999999,1.7800000000000011,human,Homo sapiens,80.10499999999999,canis_lupus_familiaris,Canis lupus familiaris,78.32499999999999,False,False,False,background,background,False,False
H2AX,telencephalon,variant,8,2,88.01214285714286,88.01214285714286,1.233396256898256,87.14,88.88428571428572,1.7442857142857235,mus_musculus,Mus musculus,88.88428571428572,human,Homo sapiens,87.14,False,False,False,background,background,False,False
H2AX,smooth muscle tissue,variant,8,2,83.11,83.11,1.230365799264599,82.24,83.98,1.740000000000009,canis_lupus_familiaris,Canis lupus familiaris,83.98,human,Homo sapiens,82.24,False,False,False,background,background,False,False
H2AZ1,corpus epididymis,variant,8,2,96.79833333333335,96.79833333333335,1.2280087766606462,95.93,97.66666666666669,1.7366666666666788,human,Homo sapiens,97.66666666666669,bos_taurus,Bos taurus,95.93,False,False,False,background,background,False,False
MACROH2A1,right lobe of liver,variant,8,2,92.20194444444444,92.20194444444444,1.2260445911573385,91.335,93.06888888888888,1.7338888888888846,human,Homo sapiens,93.06888888888888,sus_scrofa,Sus scrofa,91.335,False,False,False,background,background,False,False
H2AJ,caput epididymis,variant,8,2,95.73833333333334,95.73833333333334,1.218580686244809,94.87666666666668,96.6,1.723333333333315,bos_taurus,Bos taurus,96.6,human,Homo sapiens,94.87666666666668,False,False,False,background,background,False,False
H2AC11,adrenal cortex,clustered,6,2,49.1875,49.1875,1.2126881297349315,48.33,50.045,1.7150000000000034,canis_lupus_familiaris,Canis lupus familiaris,50.045,human,Homo sapiens,48.33,False,False,False,background,background,False,False
H2AC25,cerebellar cortex,clustered,6,2,94.87299999999999,94.87299999999999,1.2063241687042574,94.02,95.726,1.706000000000003,pan_troglodytes,Pan troglodytes,95.726,human,Homo sapiens,94.02,False,False,False,background,background,False,False
H2AJ,tongue,variant,8,3,92.60555555555555,93.15,0.9691022955597911,91.48666666666666,93.18,1.6933333333333422,canis_lupus_familiaris,Canis lupus familiaris,93.18,bos_taurus,Bos taurus,91.48666666666666,False,False,False,background,background,False,False
H2AJ,midbrain,variant,8,2,88.952,88.952,1.1426845583974556,88.144,89.76,1.6159999999999997,bos_taurus,Bos taurus,89.76,human,Homo sapiens,88.144,False,False,False,background,background,False,False
MACROH2A1,dorsal plus ventral thalamus,variant,8,2,94.88678571428571,94.88678571428571,1.133896231259861,94.085,95.68857142857144,1.603571428571442,human,Homo sapiens,95.68857142857144,sus_scrofa,Sus scrofa,94.085,False,False,False,background,background,False,False
H2AZ1,duodenum,variant,8,3,97.02166666666666,97.5175,0.9002580648532572,95.9825,97.565,1.582499999999996,sus_scrofa,Sus scrofa,97.565,human,Homo sapiens,95.9825,False,False,False,background,background,False,False
H2AZ1,fibroblast,variant,8,2,98.25,98.25,1.117228714274754,97.46,99.04,1.5800000000000125,pan_troglodytes,Pan troglodytes,99.04,macaca_mulatta,Macaca mulatta,97.46,False,False,False,background,background,False,False
H2AZ2,granulosa cell,variant,8,2,98.22999999999999,98.22999999999999,1.1172287142747388,97.44,99.02,1.5799999999999983,bos_taurus,Bos taurus,99.02,sus_scrofa,Sus scrofa,97.44,False,False,False,background,background,False,False
H2AZ1,dorsal plus ventral thalamus,variant,8,2,94.58857142857143,94.58857142857143,1.1152084091856427,93.8,95.37714285714286,1.57714285714286,human,Homo sapiens,95.37714285714286,sus_scrofa,Sus scrofa,93.8,False,False,False,background,background,False,False
H2AJ,metanephros cortex,variant,8,4,96.9825,97.04249999999999,0.6546054791501018,96.14,97.705,1.5649999999999977,human,Homo sapiens,97.705,bos_taurus,Bos taurus,96.14,True,False,False,background,p10,True,True
H2AX,hindlimb bud,variant,8,2,97.54083333333335,97.54083333333335,1.1042650899530073,96.76,98.32166666666669,1.5616666666666816,mus_musculus,Mus musculus,98.32166666666669,sus_scrofa,Sus scrofa,96.76,False,False,False,background,background,False,False
H2AX,trachea,variant,8,2,83.39750000000001,83.39750000000001,1.092479976933212,82.625,84.17,1.5450000000000017,mus_musculus,Mus musculus,84.17,human,Homo sapiens,82.625,False,False,False,background,background,False,False
H2AZ2,midbrain,variant,8,2,95.676,95.676,1.0691454531540603,94.92,96.432,1.5120000000000005,human,Homo sapiens,96.432,bos_taurus,Bos taurus,94.92,False,False,False,background,background,False,False
H2AC14,jejunum,clustered,7,2,48.8575,48.8575,1.0641957056857534,48.105,49.61,1.5050000000000026,canis_lupus_familiaris,Canis lupus familiaris,49.61,bos_taurus,Bos taurus,48.105,False,False,False,background,background,False,False
H2AJ,primary visual cortex,variant,8,3,75.74277777777779,75.84,0.7505707704683701,74.94833333333334,76.44,1.49166666666666,macaca_mulatta,Macaca mulatta,76.44,human,Homo sapiens,74.94833333333334,False,False,False,background,background,False,False
H2AZ1,penis,variant,8,2,98.5,98.5,1.046518036156083,97.76,99.24,1.4799999999999898,human,Homo sapiens,99.24,sus_scrofa,Sus scrofa,97.76,False,False,False,background,background,False,False
H2AX,uterine cervix,variant,8,2,84.2465,84.2465,1.0443967158125333,83.508,84.985,1.4770000000000039,mus_musculus,Mus musculus,84.985,human,Homo sapiens,83.508,False,False,False,background,background,False,False
H2AZ2,subcutaneous adipose tissue,variant,8,3,94.76723551302497,94.84363636363636,0.7287117769046203,94.00333333333332,95.45473684210526,1.4514035087719463,human,Homo sapiens,95.45473684210526,sus_scrofa,Sus scrofa,94.00333333333332,False,False,False,background,background,False,False
H2AZ1,urethra,variant,8,2,96.85916666666665,96.85916666666665,1.0241263214185043,96.135,97.58333333333331,1.4483333333333093,human,Homo sapiens,97.58333333333331,bos_taurus,Bos taurus,96.135,False,False,False,background,background,False,False
MACROH2A1,olfactory bulb,variant,8,2,95.28999999999999,95.28999999999999,1.018233764908632,94.57,96.01,1.440000000000012,canis_lupus_familiaris,Canis lupus familiaris,96.01,human,Homo sapiens,94.57,False,False,False,background,background,False,False
MACROH2A1,cartilage tissue,variant,8,2,95.1,95.1,1.0182337649086268,94.38,95.82,1.4399999999999977,human,Homo sapiens,95.82,canis_lupus_familiaris,Canis lupus familiaris,94.38,False,False,False,background,background,False,False
H2AC14,small intestine,clustered,7,2,34.6925,34.6925,1.0076271631908282,33.980000000000004,35.405,1.4249999999999972,canis_lupus_familiaris,Canis lupus familiaris,35.405,human,Homo sapiens,33.980000000000004,False,False,False,background,background,False,False
H2AZ1,cartilage tissue,variant,8,2,98.07,98.07,0.9899494936611655,97.37,98.77,1.3999999999999915,human,Homo sapiens,98.77,canis_lupus_familiaris,Canis lupus familiaris,97.37,False,False,False,background,background,False,False
H2AZ2,olfactory segment of nasal mucosa,variant,8,3,96.53333333333335,96.21,0.7492885514495307,96.0,97.39,1.3900000000000006,bos_taurus,Bos taurus,97.39,macaca_mulatta,Macaca mulatta,96.0,False,False,False,background,background,False,False
H2AZ1,midbrain,variant,8,2,95.081,95.081,0.963079435976074,94.4,95.762,1.3619999999999948,human,Homo sapiens,95.762,bos_taurus,Bos taurus,94.4,False,False,False,background,background,False,False
H2AZ1,occipital lobe,variant,8,3,97.13055555555555,97.00166666666668,0.6841668358370404,96.52,97.87,1.3500000000000085,canis_lupus_familiaris,Canis lupus familiaris,97.87,bos_taurus,Bos taurus,96.52,False,False,False,background,background,False,False
MACROH2A1,embryo,variant,8,3,97.77499999999999,97.56,0.6978001146460338,97.21,98.555,1.345000000000013,human,Homo sapiens,98.555,equus_caballus,Equus caballus,97.21,False,False,False,background,background,False,False
H2AZ1,nasal cavity mucosa,variant,8,2,98.1975,98.1975,0.9510586206959056,97.525,98.87,1.3449999999999989,human,Homo sapiens,98.87,bos_taurus,Bos taurus,97.525,False,False,False,background,background,False,False
H2AC25,primary visual cortex,clustered,6,2,82.5575,82.5575,0.9298454172603083,81.9,83.215,1.3149999999999977,pan_troglodytes,Pan troglodytes,83.215,human,Homo sapiens,81.9,False,False,False,background,background,False,False
H2AZ1,large intestine,variant,8,2,98.1775,98.1775,0.9298454172603083,97.52,98.835,1.3149999999999977,human,Homo sapiens,98.835,canis_lupus_familiaris,Canis lupus familiaris,97.52,False,False,False,background,background,False,False
H2AZ1,adrenal gland,variant,8,3,97.55277777777779,97.805,0.682561216899129,96.78,98.07333333333334,1.2933333333333366,bos_taurus,Bos taurus,98.07333333333334,canis_lupus_familiaris,Canis lupus familiaris,96.78,False,False,False,background,background,False,False
MACROH2A2,corpus epididymis,variant,8,2,79.66499999999999,79.66499999999999,0.9121677477306558,79.02,80.31,1.2900000000000063,human,Homo sapiens,80.31,bos_taurus,Bos taurus,79.02,False,False,False,background,background,False,False
H2AC6,granulocyte,clustered,7,2,93.315,93.315,0.8980256121069176,92.68,93.95,1.269999999999996,human,Homo sapiens,93.95,canis_lupus_familiaris,Canis lupus familiaris,92.68,False,False,False,background,background,False,False
H2AZ1,thymus,variant,8,4,98.983125,99.00999999999999,0.575504760333629,98.34,99.5725,1.2325000000000017,human,Homo sapiens,99.5725,pan_troglodytes,Pan troglodytes,98.34,True,False,False,background,p10,True,True
H2AZ1,adenohypophysis,variant,8,2,97.94583333333334,97.94583333333334,0.8709198521614429,97.33,98.56166666666668,1.2316666666666833,human,Homo sapiens,98.56166666666668,bos_taurus,Bos taurus,97.33,False,False,False,background,background,False,False
H2AX,cranial nerve II,variant,8,2,85.845,85.845,0.8697413408594613,85.23,86.46000000000001,1.230000000000004,mus_musculus,Mus musculus,86.46000000000001,human,Homo sapiens,85.23,False,False,False,background,background,False,False
H2AZ1,temporal lobe,variant,8,3,96.77666666666666,96.77,0.6100273217925036,96.17,97.39,1.2199999999999989,canis_lupus_familiaris,Canis lupus familiaris,97.39,pan_troglodytes,Pan troglodytes,96.17,False,False,False,background,background,False,False
H2AX,mesenteric lymph node,variant,8,2,93.275,93.275,0.84145706961199,92.68,93.87,1.1899999999999977,sus_scrofa,Sus scrofa,93.87,mus_musculus,Mus musculus,92.68,False,False,False,background,background,False,False
H2AZ1,amygdala,variant,8,2,96.83673076923077,96.83673076923077,0.8368336791196063,96.245,97.42846153846152,1.1834615384615148,human,Homo sapiens,97.42846153846152,sus_scrofa,Sus scrofa,96.245,False,False,False,background,background,False,False
H2AZ2,gluteal muscle,variant,8,2,96.235,96.235,0.8273149339882517,95.65,96.82,1.1699999999999875,human,Homo sapiens,96.82,bos_taurus,Bos taurus,95.65,False,False,False,background,background,False,False
H2AZ1,forebrain,variant,8,2,98.405,98.405,0.8131727983645337,97.83,98.98,1.1500000000000057,human,Homo sapiens,98.98,sus_scrofa,Sus scrofa,97.83,False,False,False,background,background,False,False
MACROH2A1,Brodmann (1909) area 10,variant,8,2,92.89,92.89,0.7919595949289364,92.33,93.45,1.1200000000000045,human,Homo sapiens,93.45,pan_troglodytes,Pan troglodytes,92.33,False,False,False,background,background,False,False
H2AJ,saliva-secreting gland,variant,8,3,97.94333333333333,97.94,0.5550075074567342,97.39,98.5,1.1099999999999994,canis_lupus_familiaris,Canis lupus familiaris,98.5,bos_taurus,Bos taurus,97.39,False,False,False,background,background,False,False
H2AZ2,spermatocyte,variant,8,2,97.595,97.595,0.7848885271170623,97.04,98.15,1.1099999999999994,bos_taurus,Bos taurus,98.15,macaca_mulatta,Macaca mulatta,97.04,False,False,False,background,background,False,False
H2AZ1,pancreas,variant,8,2,97.29916666666665,97.29916666666665,0.7719249027953308,96.75333333333332,97.845,1.0916666666666828,human,Homo sapiens,97.845,canis_lupus_familiaris,Canis lupus familiaris,96.75333333333332,False,False,False,background,background,False,False
H2AC19,hindlimb stylopod muscle,clustered,4,2,75.07499999999999,75.07499999999999,0.7566042558696161,74.53999999999999,75.61,1.0700000000000074,pan_troglodytes,Pan troglodytes,75.61,human,Homo sapiens,74.53999999999999,False,False,False,background,background,False,False
H2AJ,occipital cortex,variant,8,2,85.58666666666667,85.58666666666667,0.7448191428498209,85.06,86.11333333333333,1.0533333333333275,sus_scrofa,Sus scrofa,86.11333333333333,canis_lupus_familiaris,Canis lupus familiaris,85.06,False,False,False,background,background,False,False
H2AJ,amygdala,variant,8,2,87.71700000000001,87.71700000000001,0.7396336931211283,87.194,88.24000000000001,1.0460000000000065,sus_scrofa,Sus scrofa,88.24000000000001,human,Homo sapiens,87.194,False,False,False,background,background,False,False
H2AC11,large intestine,clustered,6,2,52.575,52.575,0.7283199846221448,52.06,53.09,1.0300000000000011,human,Homo sapiens,53.09,canis_lupus_familiaris,Canis lupus familiaris,52.06,False,False,False,background,background,False,False
H2AZ1,medulla oblongata,variant,8,2,94.95964285714285,94.95964285714285,0.727814908349872,94.445,95.47428571428571,1.0292857142857201,human,Homo sapiens,95.47428571428571,sus_scrofa,Sus scrofa,94.445,False,False,False,background,background,False,False
H2AZ1,dorsolateral prefrontal cortex,variant,8,3,97.75388888888888,97.65,0.5137723591602121,97.3,98.31166666666668,1.0116666666666845,human,Homo sapiens,98.31166666666668,pan_troglodytes,Pan troglodytes,97.3,False,False,False,background,background,False,False
H2AZ1,caput epididymis,variant,8,2,97.235,97.235,0.7141778489984065,96.73,97.74,1.009999999999991,human,Homo sapiens,97.74,bos_taurus,Bos taurus,96.73,False,False,False,background,background,False,False
H2AZ2,penis,variant,8,2,93.57499999999999,93.57499999999999,0.7000357133746835,93.08,94.07,0.9899999999999949,sus_scrofa,Sus scrofa,94.07,human,Homo sapiens,93.08,False,False,False,background,background,False,False
H2AZ1,primary visual cortex,variant,8,3,97.87444444444445,97.86333333333332,0.4900944731300212,97.39,98.37,0.980000000000004,macaca_mulatta,Macaca mulatta,98.37,pan_troglodytes,Pan troglodytes,97.39,False,False,False,background,background,False,False
H2AC6,caput epididymis,clustered,7,2,75.92500000000001,75.92500000000001,0.6858935777509554,75.44,76.41000000000001,0.9700000000000131,human,Homo sapiens,76.41000000000001,bos_taurus,Bos taurus,75.44,False,False,False,background,background,False,False
H2AJ,penis,variant,8,2,97.075,97.075,0.6858935777509503,96.59,97.56,0.9699999999999989,human,Homo sapiens,97.56,sus_scrofa,Sus scrofa,96.59,False,False,False,background,background,False,False
H2AZ2,esophagus,variant,8,2,97.04071428571427,97.04071428571427,0.6778123573945306,96.56142857142856,97.52,0.9585714285714317,bos_taurus,Bos taurus,97.52,human,Homo sapiens,96.56142857142856,False,False,False,background,background,False,False
H2AC8,spinal cord,clustered,6,2,70.036875,70.036875,0.662028723885906,69.56875,70.505,0.9362500000000011,human,Homo sapiens,70.505,equus_caballus,Equus caballus,69.56875,False,False,False,background,background,False,False
H2AJ,medulla oblongata,variant,8,2,87.7735,87.7735,0.6526595590351847,87.312,88.235,0.9230000000000018,sus_scrofa,Sus scrofa,88.235,human,Homo sapiens,87.312,False,False,False,background,background,False,False
H2AZ2,large intestine,variant,8,2,96.5925,96.5925,0.6399316369738264,96.14,97.045,0.9050000000000011,human,Homo sapiens,97.045,canis_lupus_familiaris,Canis lupus familiaris,96.14,False,False,False,background,background,False,False
H2AZ2,leukocyte,variant,8,3,98.56242424242424,98.52727272727272,0.45102851546558514,98.13,99.03,0.9000000000000057,equus_caballus,Equus caballus,99.03,human,Homo sapiens,98.13,False,False,False,background,background,False,False
H2AZ1,stomach,variant,8,3,97.68194444444445,97.935,0.49641096139447677,97.11,98.00083333333332,0.8908333333333189,human,Homo sapiens,98.00083333333332,canis_lupus_familiaris,Canis lupus familiaris,97.11,False,False,False,background,background,False,False
